modifie,ae_homeMemberState,ae_lei_name,ae_lei,ae_lei_cou_code,ae_lei_name_casp,ae_lei_casp,wp_url,wp_comments,wp_lastupdate
Central Bank of Ireland (CBI),IE,Bio.xyz Association,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/54a3f3cc17421d8af907934540727cfe36805766.pdf?_gl=1*15hw156*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg1NzQxJGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Bubblemaps,,FR,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/eb4c92ac50be2e274f36e207d1d4864fa72ae19b.pdf,,12/06/2025
Central Bank of Ireland (CBI),IE,Celo Foundation,,US,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/1abbe6600c3d8fdd784a7655393b4794615527d0.pdf?_gl=1*27yvaq*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg1NzQxJGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/17785f632ff556d95f114528543ed364bf05511f.pdf?_gl=1*8j89i9*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg1NzQxJGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/cb1af785f2912eebff78b2ede4594aae6e7dfb3c.pdf?_gl=1*kiujl6*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg1NzQxJGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/fa29aa9bad855e904fd585717fde45f3bfe61aca.pdf?_gl=1*b1hxne*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg1NzQxJGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Star Frameworks Labs Pte. Ltd.,,SG,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/0add1afb90e8ef5bd7bcde967601a8004db73a47.pdf?_gl=1*b1hxne*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg1NzQxJGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Hamster Foundation,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/917b704a23ea0c8893adff5dc63d37570a578826.pdf?_gl=1*b1hxne*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg1NzQxJGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/32417c7a8483e455cf17b126adfeadf7fb785a42.pdf?_gl=1*15hw156*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg1NzQxJGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/3b4d9241e510bc417427e11e82177a987f30be1f.pdf?_gl=1*4wh0jy*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Open Builders,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/b2321ef50c85501d1d0c19fc249c5a43111fb8a5.pdf?_gl=1*1l3ygku*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/3e79cc3331216dde1e25ec47c5a3d1a0d6a4ccb0.pdf?_gl=1*1e9sl1p*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,"LSLTTT Holdings, Inc.",,US,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/5c61c6e158c4f55b8ab26447ee04b1e4ea707dbe.pdf?_gl=1*1e9sl1p*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/8108d6c92c4893259ef400df38d49f11ac391314.pdf?_gl=1*nh8jw2*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/3bd9db0b926a771df7af4a2376fe3b34ef4a88c1.pdf?_gl=1*1s1yi1u*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Mirror World Inc,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/aefffcaf168492316a93c72b69a3cbf8793c9e2c.pdf?_gl=1*fajgoj*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/9bd42a0c0b94385f2e5e6898198b1a9d852414f9.pdf?_gl=1*fajgoj*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Venice.ai,,US,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/57bb8bec506dccfa1f6f3cc6b8134d7021519d4c.pdf?_gl=1*oqanlv*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,"Zora Labs, inc",,US,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/8925c17ce4475f49e8d0d3eba2217cd744980a15.pdf?_gl=1*oqanlv*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI0ODU0MDYkbzExJGcxJHQxNzUyNDg2MTk1JGo2MCRsMCRoMA..,,12/06/2025
Central Bank of Ireland (CBI),IE,Velodrome Foundation,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/87d23270a5a77f27a4bed341bc96fa98ba67f37e.pdf?_gl=1*54v6qk*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Playgrounds Analytics Inc.,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/76319ea9814ad139943620ce115f581a7a71b9b3.pdf?_gl=1*54v6qk*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,"Eliza Labs, Inc.",,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/40b11c0baf20415e63a3437aa18613c4234ed2af.pdf?_gl=1*1i6kp3h*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Analog One Corporation,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/d4301c514c266dc8f75a9c012c995a9857a2184f.pdf?_gl=1*1i6kp3h*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,ApeNFT Foundation Ltd.,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/f7994b92a252783dde5cf75afe943f6ad22150dd.pdf?_gl=1*8o2t7x*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Orbit Technologies Limited,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/b9848df1e3ca98614c959bec8a1bbf652d0a3dcd.pdf?_gl=1*8o2t7x*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/d5b95249d9c8f89c84a0ba897425a02fbd3a7162.pdf?_gl=1*8o2t7x*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Cookie DAO foundation,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/51090aae5f0c821b7d1212ffc6f52503e5f6f271.pdf?_gl=1*8o2t7x*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Bitcorn Foundation,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/1f1011fd9abd3fc2fa0d90ec8d31816ceec9679c.pdf?_gl=1*8o2t7x*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,CoW DAO (Cow Protocol Decentralized Autonomous Organization),,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/c5c9b43e3448911843e11720e2bf819e390ef483.pdf?_gl=1*8o2t7x*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,"Definitive Finance, Inc.",,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/53f99c06875685203720f888305cbb3fa3ae2044.pdf?_gl=1*8o2t7x*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Lyra Foundation,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/81c96200eef81aed031f90394e0b98c27f7cd180.pdf?_gl=1*vctuu5*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Dolomite Foundation,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/ef3edf6cf11e2f899ca224468e5568c98b575ce2.pdf?_gl=1*vctuu5*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/3f5b5a99f699fa914a3dfa8d3603cedaab515ce3.pdf?_gl=1*vctuu5*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Grass OpCo Ltd,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/a5b7e8f3803d5dbcad260950fb93d77cd2511009.pdf?_gl=1*vctuu5*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/a9a2a19befd5049e2a8bf2698036984963f03410.pdf?_gl=1*vctuu5*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Poseidon 133 Pte. Ltd.,,DE,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/e5baf979a12a5d405b4c65bb564600dca2e0dc2b.pdf?_gl=1*ssfwcu*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Initia Labs PTE LTD,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/882851f3c19d55ba17f2cb1992666adf2136bb74.pdf?_gl=1*ssfwcu*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Alluvial Finance Inc,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/f230baf4c2ef986b39971ac7d6c12a18b8cf9f31.pdf?_gl=1*ssfwcu*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Liquity AG,984500F3D6Q82B14BC09,CH,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/57a8de668e0fb67ac2f68096dd9cc0ed560390e2.pdf?_gl=1*ssfwcu*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/4bd0ed3725e6de082c8b36906c39690d9961178a.pdf?_gl=1*1sghuo1*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/14c7f4274926f767670c7de0611e749e26498bd5.pdf?_gl=1*1sghuo1*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,WAGMI Ltd,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/7a760107f3bc2f673a3ddbdba5c28b542d18092b.pdf?_gl=1*oze5ld*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Euclid Labs,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/c498e806c407660829012ca53f808ae42ee9c18b.pdf?_gl=1*oze5ld*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,MANTRA Chain Association,,CH,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/ee7eebfdde6e692a5d2b02ab2caa3f827126b7cc.pdf?_gl=1*oze5ld*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,"MKT World, LLC",,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/7c590e4b3fdfdd8662dce3b61f6b77053b7c816b.pdf?_gl=1*oze5ld*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/ecaeba3914bdfd854244137766274ddd8c2526cd.pdf?_gl=1*oze5ld*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Mind Network Pte. Ltd.,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/da6a7343493f408635919f66387e9157be4516c9.pdf?_gl=1*oze5ld*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Moonwell Foundation,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/ff4d2bcb6707999a1e9b4489f9b6966841ea1c29.pdf?_gl=1*ehk0dd*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,Not Available,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/c7589dc8a01c063a3250d4de7e7d20fbb0e77423.pdf?_gl=1*ehk0dd*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,"Transaction Assembly, Inc",,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/c2ec99da1ab10b2e6b3cfe9a55ba295bbe8000b9.pdf?_gl=1*ehk0dd*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
Central Bank of Ireland (CBI),IE,CIC Digital LLC,,,Payward Global Solutions LTD,9845003D98SCC2851458,https://assets-cms.kraken.com/files/51n36hrp/facade/49e77605d42a5f61ccaaaf74f14d2d25da399ab1.pdf?_gl=1*ehk0dd*_gcl_au*MTcxOTgwMTU0NC4xNzUwMDk4MDIx*_ga*MTc4ODAyNDUxNC4xNzUwMDk4MDIx*_ga_5MVYWBPCBE*czE3NTI2ODY0MDIkbzE2JGcxJHQxNzUyNjkwMTAzJGoyNiRsMCRoMA..,,19/06/2025
